Unnamed: 0,Time_Recorded,CarID,Price,manufacturer,Origin,FE_HW,FE_UR,rpm-max,Horsepower,comp_ratio,Stroke,Bore,fuel_system,Engine-size,cylinders_num,Engine-type,Curb-weight,Height,Width,Length,Wheel_Base,Engine-loc,Drive-wheels-type,vehicle_cat,doors_num,aspiration,fuel,Symboling,normalized-losses
1002,2020-08-18 23:07:50,Car461,9936.0,velox,Japan,38,32,4663.0,73.0,21.99,3.28,3.07,idi,107,4,ohc,2799,55.3,65.9,173.6,103.2,front,fwd,sedan,4.0,std,diesel,Safe,80.0
1910,2020-04-27 21:33:47,Car653,8097.0,velox,Japan,36,33,5237.0,66.0,9.02,3.03,3.09,2bbl,96,4,ohc,2213,52.4,63.8,172.3,95.7,front,fwd,wagon,4.0,std,gas,Safe,98.0
2125,2019-05-30 02:33:12,Car500,6941.0,nexus,Japan,41,31,5233.0,68.0,9.07,3.36,3.12,2bbl,103,4,ohc,2130,52.2,64.3,153.8,96.0,front,fwd,sedan,4.0,std,gas,Safe,96.0
1914,2022-05-24 16:48:36,Car852,13540.0,raven,Japan,24,17,5112.0,151.0,9.08,3.32,3.2,mpfi,148,6,ohcv,3407,55.4,68.6,183.8,104.7,front,rwd,sedan,2.0,std,gas,Moderate risk,124.0
2244,2018-05-14 22:32:21,Car128,8172.0,velox,Japan,33,27,5018.0,75.0,8.99,3.23,3.19,2bbl,101,4,ohc,2117,52.2,65.1,171.9,95.2,front,fwd,sedan,2.0,std,gas,High risk,126.0
2389,2022-11-01 10:36:44,Car499,,raven,Japan,27,19,5291.0,149.0,8.78,3.38,3.27,mpfi,129,6,ohcv,2973,53.9,66.2,173.7,97.7,front,fwd,hatchback,2.0,std,gas,Safe,
1203,2022-09-08 06:40:04,Car338,12308.0,raven,Japan,25,18,5241.0,151.0,8.81,3.37,,mpfi,166,6,ohcv,2884,52.2,68.5,171.4,96.3,front,rwd,hatchback,2.0,std,gas,Moderate risk,
1688,2023-11-15 17:41:33,Car996,8144.0,velox,Japan,30,28,4890.0,73.0,8.73,3.25,3.19,2bbl,110,4,ohc,2232,54.6,64.0,170.5,95.6,front,fwd,hatchback,2.0,std,gas,Moderate risk,
2382,2019-03-15 17:42:14,Car599,15787.0,aegis,Germany,27,18,4638.0,116.0,8.42,3.32,3.53,mpfi,120,4,ohc,3078,57.8,66.5,187.0,100.0,front,rwd,wagon,4.0,std,gas,Very safe,74.0
2128,2022-04-19 07:51:47,Car248,21335.0,raven,Japan,24,17,5581.0,153.0,8.84,3.34,3.57,mpfi,195,6,ohcv,3264,53.1,67.8,167.2,97.5,front,rwd,hatchback,2.0,std,gas,Safe,161.0
1708,2022-06-13 16:36:11,Car983,8928.0,prism,United States,26,25,5211.0,81.0,8.54,3.37,2.98,2bbl,112,4,ohc,2265,56.2,64.6,163.1,94.9,front,fwd,sedan,4.0,std,gas,Moderate risk,
1850,2023-03-25 19:06:28,Car730,19373.0,raven,Japan,26,16,5151.0,164.0,8.91,3.24,3.43,mpfi,172,6,ohcv,3493,49.8,70.6,174.8,100.6,front,rwd,hatchback,2.0,std,gas,Extreme risk,181.0
875,2020-03-23 08:36:26,Car162,14872.0,zenitH,France,30,29,5112.0,84.0,9.04,3.28,3.34,2bbl,132,4,ohc,2727,58.0,69.2,178.7,99.3,front,rwd,sedan,4.0,std,gas,Safe,98.0
2277,2018-04-08 08:30:22,Car743,7765.0,stratus,United States,34,31,5681.0,73.0,8.98,3.44,2.98,1bbl,102,4,ohc,2100,51.2,64.2,163.9,95.4,front,fwd,sedan,4.0,std,gas,Moderate risk,105.0
2279,2021-12-24 22:59:41,Car939,8183.0,raven,Japan,36,31,5142.0,67.0,9.11,3.33,3.19,2bbl,97,4,ohc,2135,55.4,63.3,169.9,101.4,front,fwd,sedan,4.0,std,gas,Safe,146.0
346,2020-11-04 18:56:50,Car493,45400.0,vortex,Germany,28,16,6108.0,179.0,9.53,2.91,3.82,mpfi,172,4,ohcf,3318,53.3,64.5,167.4,95.0,rear,rwd,hardtop,2.0,std,gas,Extreme risk,
2117,2019-06-11 19:30:03,Car116,7609.0,velox,Japan,26,26,4856.0,122.0,8.84,3.41,3.19,mpfi,101,6,dohc,2707,52.0,65.5,171.8,94.8,front,rwd,hatch back,2.0,std,gas,Extreme risk,127.0
1467,2022-06-02 19:50:55,Car165,8130.0,velox,Japan,42,36,4692.0,60.0,8.78,2.89,3.12,2bbl,95,4,ohc,2062,51.8,64.3,163.6,95.3,front,fwd,hatchback,2.0,std,gas,High risk,
385,2022-12-24 04:03:45,Car258,16043.0,aegis,Germany,25,17,5192.0,158.0,8.66,3.4,3.21,mpfi,172,6,ohc,3020,52.0,66.1,192.0,97.2,front,rwd,hatchback,2.0,std,gas,Moderate risk,123.0
2326,2023-09-24 05:10:36,Car926,12603.0,altair,Japan,38,31,5065.0,73.0,9.34,3.27,3.13,2bbl,99,4,ohc,2036,52.8,63.7,168.5,94.8,front,fwd,sedan,4.0,std,gas,Safe,
1692,2018-11-28 10:36:02,Car169,14455.0,raven,Japan,24,18,5524.0,161.0,8.93,3.27,3.23,mpfi,152,6,ohcv,2999,53.0,66.2,180.6,96.2,front,fwd,hatchback,2.0,std,gas,Moderate risk,147.0
243,2023-10-30 15:38:05,Car880,8000.0,helios,Japan,31,26,4568.0,80.0,8.92,2.31,3.76,mpfi,118,4,ohcf,2934,58.1,65.9,179.9,104.2,front,rwd,wagon,4.0,std,gas,Safe,96.0
2145,2023-12-28 14:43:48,Car363,19029.0,zenith,France,32,30,4547.0,,21.17,,3.71,idi,122,4,l,3442,56.1,68.5,188.0,108.0,front,rwd,sedan,4.0,turbo,diesel,Safe,155.0
936,2020-03-11 22:04:57,Car494,28441.0,velox,Japan,25,19,5261.0,156.0,9.19,3.26,3.3,mpfi,151,6,dohc,3051,55.5,70.0,187.8,105.3,front,rwd,sedan,4.0,std,gas,Very safe,95.0
2180,2023-09-09 08:03:35,Car571,12897.0,veloX,Japan,28,17,4951.0,183.0,8.88,3.43,3.62,mpfi,183,6,ohc,3195,50.7,66.0,172.9,97.5,front,rwd,hatchback,2.0,std,gas,Extreme risk,143.0
312,2021-08-06 15:11:21,Car478,22169.0,vortex,Germany,29,23,5455.0,176.0,9.36,2.72,3.58,mpfi,166,6,ohcv,3252,49.4,67.9,167.5,96.3,front,rwd,hatchback,2.0,std,gas,Extreme risk,167.0
1575,2021-03-18 01:08:26,Car280,7401.0,velox,Japan,34,29,5079.0,85.0,8.73,3.34,3.33,2bbl,112,4,ohc,2076,56.0,64.7,180.1,97.3,front,fwd,hatch back,4.0,std,gas,Safe,82.0
1332,2018-09-29 08:44:47,Car192,6967.0,helix,Japan,42,35,5246.0,69.0,9.35,3.14,3.07,2bbl,94,4,ohc,1878,51.2,64.1,158.8,93.5,front,fwd,hatchback,2.0,std,gas,Moderate risk,90.0
968,2023-07-26 13:04:56,Car412,8592.0,zenith,France,33,27,5002.0,86.0,8.75,3.3,3.11,2bbl,107,4,ohc,2838,54.4,65.7,175.9,98.1,front,fwd,wagon,4.0,std,gas,Safe,100.0
660,2019-08-20 07:38:17,Car458,17271.0,phoenix drive,Italy,24,16,5334.0,175.0,8.98,3.16,3.43,mpfi,200,6,dohc,3442,49.0,66.1,168.9,86.8,front,rwd,hatchback,2.0,std,gas,Extreme risk,153.0
935,2020-09-26 21:30:27,Car329,5615.0,velox,Japan,43,39,4598.0,66.0,9.0,,3.09,2bbl,94,4,ohc,2165,55.4,63.7,169.7,95.9,front,fwd,sedan,4.0,std,gas,Safe,
370,2021-07-24 10:19:00,Car776,7765.0,velox,Japan,30,28,5102.0,75.0,8.97,3.26,3.2,2bbl,116,4,ohc,2809,53.3,65.2,173.5,96.0,front,fwd,sedan,4.0,std,gas,Safe,92.0
566,2018-12-20 06:40:10,Car551,8705.0,prism,United States,31,26,5705.0,105.0,8.56,3.27,3.0,mpfi,97,4,ohc,2508,50.8,64.2,160.9,94.8,front,fwd,hatchback,2.0,std,gas,Extreme risk,
2026,2019-01-03 03:42:22,Car359,17190.0,prism,United States,27,20,4727.0,112.0,21.44,3.53,3.55,idi,171,5,ohc,3420,56.2,66.7,189.3,104.8,front,fwd,sedan,4.0,turbo,diesel,Safe,122.0
824,2021-09-27 20:23:29,Car123,19661.0,cipher,United States,28,17,5224.0,174.0,8.29,3.28,3.65,mpfi,168,4,ohc,3172,50.4,66.0,177.3,101.7,front,rwd,hatchback,2.0,turbo,gas,Extreme risk,148.0
2048,2020-07-29 16:29:04,Car625,19305.0,zenith,France,28,18,5101.0,161.0,8.34,3.16,3.54,mpfi,152,4,l,3300,55.5,69.7,193.8,108.4,front,rwd,sedan,4.0,std,gas,Safe,126.0
2376,2020-10-30 19:00:15,Car641,5378.0,raven,Japan,40,32,5529.0,69.0,9.17,3.32,3.18,2bbl,99,4,ohc,2300,53.2,63.7,154.5,96.0,front,fwd,sedan,4.0,std,gas,Safe,90.0
2441,2021-08-06 10:12:02,Car720,12970.0,phoenix drive,Italy,24,17,5098.0,140.0,9.13,3.33,3.21,mpfi,112,6,dohc,2834,50.8,66.2,178.0,97.3,front,rwd,hatchback,2.0,std,gas,Extreme risk,212.0
1430,2018-04-07 05:06:19,Car136,6577.0,raven,Japan,36,27,5361.0,73.0,8.86,3.48,3.07,2bbl,103,4,ohc,2033,51.3,63.7,170.9,95.5,front,fwd,sedan,4.0,std,gas,Moderate risk,112.0
778,2018-02-08 12:03:49,Car810,6862.0,nexus,Japan,31,29,5472.0,104.0,8.91,3.45,3.11,1bbl,100,4,ohc,2049,51.6,64.2,159.7,95.4,front,fwd,hatchback,2.0,std,gas,High risk,
1320,2022-07-20 05:33:41,Car642,17014.0,velox,Japan,27,28,4542.0,110.0,21.71,3.54,3.58,idi,134,4,ohc,3212,55.4,68.2,184.7,100.4,front,rwd,sedan,4.0,turbo,diesel,Very safe,82.0
1052,2021-10-20 11:42:50,Car787,7019.0,atlas,Japan,25,26,4594.0,132.0,8.98,3.42,3.09,mpfi,118,4,ohc,2293,50.7,65.6,154.1,97.7,front,fwd,hatchback,2.0,std,gas,High risk,
1908,2022-03-03 16:48:15,Car111,7556.0,atlas,Japan,29,25,5559.0,106.0,8.38,3.59,3.1,2bbl,107,4,ohc,2335,51.0,64.8,173.4,96.1,front,fwd,sedan,4.0,std,gas,Safe,107.0
1013,2018-04-01 17:19:27,Car614,12038.0,stratus,United States,27,19,5337.0,108.0,7.98,3.2,3.47,spdi,108,4,ohc,2358,51.2,67.7,167.7,97.2,front,rwd,hatchback,2.0,turbo,gas,Extreme risk,164.0
2312,2023-05-09 19:52:19,Car979,10265.0,helix,Japan,28,30,4863.0,86.0,8.8,3.54,3.47,2bbl,175,4,ohc,2430,52.6,65.9,175.5,97.3,front,fwd,hatchback,2.0,std,gas,Moderate risk,131.0
2104,2018-12-31 01:44:15,Car530,11491.0,raven,Japan,29,26,5423.0,104.0,8.72,3.43,3.12,mpfi,143,4,ohc,2310,54.1,66.1,169.4,96.3,front,fwd,sedan,2.0,std,gas,High risk,124.0
1815,2019-07-31 19:38:27,Car228,16779.0,velox,Japan,28,21,5323.0,114.0,9.13,3.22,3.59,mpfi,127,4,ohc,3194,52.2,65.0,184.5,95.1,front,rwd,sedan,4.0,std,gas,High risk,
126,2019-07-03 06:06:48,Car461,13919.0,aegis,Germany,28,22,5015.0,112.0,8.94,3.47,3.5,mpfi,143,4,ohc,2319,55.7,66.3,172.4,100.9,front,rwd,sedan,4.0,std,gas,Safe,146.0
887,2023-10-10 02:42:41,Car336,7781.0,helix,Japan,33,29,5221.0,82.0,8.63,3.24,3.25,2bbl,100,4,ohc,2005,55.5,63.5,159.0,94.2,front,fwd,sedan,2.0,std,gas,Moderate risk,132.0
2270,2019-07-17 00:45:55,Car411,6847.0,raven,Japan,38,42,5248.0,66.0,8.81,3.33,3.09,2bbl,93,4,ohc,2115,52.4,66.1,169.9,94.8,front,fwd,sedan,4.0,std,gas,Safe,156.0
1347,2020-03-10 12:58:18,Car929,18279.0,velox,Japan,23,18,4807.0,146.0,8.66,3.43,,mpfi,183,6,dohc,3177,52.2,65.9,182.8,97.3,front,rwd,hatchback,2.0,std,gas,Safe,125.0
1007,2022-05-01 15:17:22,Car538,11822.0,raven,Japan,30,23,5388.0,122.0,9.19,3.63,2.87,2bbl,94,4,ohc,2085,52.7,67.0,169.5,95.1,front,fwd,hatchback,2.0,std,gas,High risk,168.0
355,2019-04-17 01:54:46,Car667,10425.0,nexus,Japan,35,27,5263.0,85.0,9.12,3.73,3.07,2bbl,101,4,ohc,1941,52.0,63.7,170.9,96.5,front,fwd,wagon,4.0,std,gas,Moderate risk,105.0
1003,2021-12-19 21:08:40,Car423,10167.0,atlas,Japan,27,21,5185.0,128.0,7.28,3.63,3.67,spdi,109,4,ohc,2320,49.8,65.5,166.8,95.4,front,rwd,hatch back,2.0,turbo,gas,Extreme risk,
682,2021-09-18 14:12:49,Car173,,aegis,Germany,27,25,5016.0,108.0,8.8,3.29,3.08,mpfi,144,4,ohc,2902,55.1,66.1,184.9,103.0,front,fwd,wagon,4.0,std,gas,Moderate risk,119.0
827,2019-09-30 01:23:14,Car852,,zenith,France,26,24,5344.0,113.0,8.32,3.35,3.62,mpfi,112,4,ohc,2788,58.7,66.9,192.5,108.3,front,fwd,wagon,4.0,std,gas,Safe,124.0
984,2018-04-26 00:19:29,Car103,7204.0,helios,Japan,29,28,4912.0,102.0,8.48,2.8,3.61,mpfi,106,4,ohcf,2162,51.4,63.7,172.2,94.6,front,fwd,sedan,4.0,std,gas,High risk,99.0
1233,2018-02-26 21:06:22,Car654,9169.0,raven,Japan,39,31,5410.0,68.0,9.39,3.39,3.11,2bbl,94,4,ohc,2037,51.9,63.4,167.8,94.8,front,fwd,sedan,4.0,std,gas,Moderate risk,
2154,2023-08-17 06:19:15,Car476,10795.0,vertex,Germany,41,28,5088.0,63.0,22.25,3.43,3.05,idi,99,4,ohc,2301,55.5,65.8,170.0,97.4,front,fwd,sedan,4.0,std,diesel,High risk,
140,2021-12-22 16:54:39,Car180,8873.0,raven,Japan,37,26,5350.0,77.0,8.95,3.24,3.15,2bbl,101,4,ohc,2229,51.2,65.7,171.7,96.5,front,fwd,sedan,4.0,std,gas,Safe,153.0
217,2023-01-19 15:40:08,Car927,32939.0,veloX,Japan,26,15,5362.0,155.0,8.89,3.34,3.72,mpfi,178,6,dohc,3408,50.2,70.5,169.2,100.8,front,rwd,hatchback,2.0,std,gas,Extreme risk,129.0
2081,2023-06-03 14:24:05,Car678,18571.0,atlas,Japan,22,22,5470.0,152.0,8.72,3.36,3.58,mpfi,107,2,rotor,3008,49.0,68.9,171.1,97.0,front,rwd,hatchback,2.0,std,gas,Extreme risk,159.0
1711,2018-11-02 15:55:14,Car492,13114.0,helix,Japan,27,19,4290.0,126.0,8.85,3.48,3.39,mpfi,182,6,ohc,3636,57.3,70.4,190.6,118.2,front,rwd,sedan,4.0,std,gas,Safe,129.0
2365,2021-03-08 08:29:28,Car179,15751.0,raven,Japan,23,17,5367.0,74.0,9.12,3.3,3.19,mpfi,108,6,dohc,2874,52.1,67.0,184.3,96.2,front,rwd,hatchback,2.0,std,gas,Extreme risk,
1502,2023-06-04 11:40:38,Car759,9775.0,equinox,France,36,30,,77.0,8.73,3.37,3.1,2bbl,134,4,ohc,2892,54.0,69.0,185.0,96.8,front,fwd,wagon,4.0,std,gas,Safe,93.0
711,2022-02-04 13:49:34,Car840,5618.0,helios,Japan,36,29,4725.0,70.0,9.08,3.14,3.17,2bbl,116,4,ohc,2171,54.6,65.2,164.6,99.5,front,fwd,sedan,4.0,std,gas,Safe,89.0
1518,2021-02-27 16:28:53,Car794,7142.0,velox,Japan,38,29,4954.0,65.0,8.85,2.86,3.13,2bbl,105,4,ohc,2109,55.2,64.9,171.6,96.2,front,fwd,sedan,4.0,std,gas,Safe,86.0
1510,2022-01-19 03:29:29,Car986,18469.0,nimbus,Sweden,27,16,5320.0,127.0,8.42,3.27,3.48,mpfi,178,6,ohc,3099,56.3,70.3,180.7,104.7,front,rwd,sedan,4.0,turbo,gas,Safe,105.0
10,2021-01-19 13:45:56,Car983,9153.0,raven,Japan,39,29,5033.0,71.0,8.95,3.36,3.15,2bbl,112,4,ohc,2769,53.7,67.3,169.0,95.6,front,fwd,sedan,4.0,std,gas,Safe,123.0
1913,2023-10-15 20:11:16,Car202,9875.0,helix,Japan,27,26,5007.0,107.0,8.64,3.31,3.1,mpfi,161,6,ohc,2319,51.9,68.4,165.9,95.6,front,rwd,hatch back,2.0,std,gas,Moderate risk,164.0
2393,2022-10-07 02:52:59,Car290,33084.0,velox,Japan,25,16,5122.0,184.0,8.81,3.38,3.61,mpfi,197,6,ohcv,3203,51.8,66.7,186.5,97.5,front,rwd,hatchback,2.0,std,gas,Extreme risk,124.0
1755,2019-07-01 01:17:45,Car628,6803.0,vertex,Germany,32,29,5295.0,75.0,9.05,3.38,3.13,mpfi,98,4,ohc,2107,55.8,66.0,169.5,96.9,front,fwd,sedan,4.0,std,gas,High risk,99.0
1315,2018-02-20 13:48:18,Car677,8544.0,raven,Japan,34,36,5485.0,77.0,9.33,3.38,3.13,2bbl,106,4,ohc,1953,52.9,63.7,157.1,95.3,front,fwd,sedan,2.0,std,gas,Moderate risk,
754,2022-04-15 04:18:38,Car558,16023.0,zenith,France,32,22,5105.0,77.0,8.55,3.33,3.23,2bbl,143,4,l,3097,54.5,67.9,185.6,97.3,front,rwd,wagon,4.0,std,gas,Safe,179.0
2518,2019-01-20 00:51:14,Car382,15925.0,nimbus,Sweden,24,21,5062.0,171.0,8.56,3.18,3.69,mpfi,139,4,ohc,2877,55.7,68.4,185.0,110.5,front,rwd,sedan,4.0,turbo,gas,Ultra safe,88.0
129,2019-07-06 16:36:32,Car888,5118.0,avalon,United States,50,45,5128.0,64.0,9.9,3.14,3.02,2bbl,89,4,ohc,1791,52.2,63.2,168.1,95.2,front,fwd,sedan,4.0,std,gas,Safe,120.0
843,2022-05-18 10:13:02,Car816,16801.0,helix,Japan,28,17,5597.0,96.0,8.81,3.2,3.56,4bbl,92,2,rotor,2348,50.3,67.9,164.1,98.8,front,rwd,hatchback,2.0,std,gas,Extreme risk,161.0
323,2020-05-17 22:05:35,Car498,21680.0,nimbus,Sweden,21,16,5160.0,162.0,8.24,3.32,3.68,mpfi,165,6,ohc,3313,55.2,67.1,192.8,110.6,front,rwd,sedan,4.0,std,gas,Very safe,
2436,2018-12-08 10:31:29,Car895,15182.0,zenith,France,30,28,4701.0,80.0,8.83,3.37,3.26,idi,108,4,l,3116,59.3,69.5,182.2,105.3,front,rwd,wagon,4.0,std,gas,Safe,162.0
1284,2019-11-29 10:15:08,Car497,14759.0,raven,Japan,23,19,5315.0,137.0,9.09,,3.42,mpfi,127,6,ohcv,3084,55.3,66.3,184.4,105.8,front,fwd,hatchback,2.0,std,gas,Safe,131.0
2458,2019-04-26 21:16:51,Car167,21396.0,raven,Japan,21,16,5023.0,158.0,8.25,3.19,3.71,mpfi,169,8,ohcv,3331,55.7,70.4,195.0,100.2,front,rwd,sedan,4.0,std,gas,Safe,170.0
14,2018-04-19 16:17:56,Car515,18027.0,vortex,Germany,25,19,5239.0,173.0,9.06,3.34,3.63,mpfi,188,6,ohcf,2926,51.6,65.8,171.8,99.2,front,rwd,hatchback,2.0,std,gas,Safe,128.0
947,2021-08-24 23:37:01,Car912,8350.0,raven,Japan,26,19,5245.0,133.0,8.57,3.48,3.49,mpfi,130,4,ohc,2370,56.2,66.2,168.8,96.7,front,fwd,sedan,4.0,std,gas,Safe,
215,2020-09-27 23:32:35,Car111,5700.0,velox,Japan,42,28,5135.0,79.0,8.81,3.32,3.07,2bbl,105,4,ohc,2170,52.9,64.1,173.0,96.7,front,fwd,sedan,2.0,std,gas,High risk,
2005,2022-07-11 22:18:57,Car162,12784.0,zenith,France,28,26,5019.0,79.0,8.79,3.46,3.17,mpfi,153,4,ohc,2374,55.6,67.9,186.7,105.2,front,fwd,wagon,4.0,std,gas,Safe,156.0
1182,2020-07-26 06:52:27,Car480,8712.0,atlas,Japan,28,25,5472.0,106.0,8.13,3.43,3.14,spdi,108,4,ohc,2815,52.5,64.4,174.1,95.2,front,fwd,sedan,4.0,std,gas,Moderate risk,125.0
2361,2020-09-30 00:51:48,Car280,9230.0,velox,Japan,32,22,4931.0,121.0,8.93,3.44,3.13,mpfi,113,4,ohc,2214,52.7,65.3,170.4,102.8,front,rwd,hatchback,2.0,std,gas,High risk,124.0
1614,2019-08-19 19:01:08,Car465,8518.0,nexus,Japan,41,29,5497.0,77.0,9.25,3.23,2.99,2bbl,80,4,ohc,1968,51.2,64.1,155.4,95.4,front,fwd,hatchback,2.0,std,gas,Moderate risk,
864,2023-04-05 18:39:14,Car223,8381.0,raven,Japan,32,29,5145.0,73.0,9.03,3.1,3.2,2bbl,96,4,ohc,2212,54.5,63.6,167.4,94.2,front,fwd,sedan,2.0,std,gas,Moderate risk,173.0
516,2019-07-22 02:18:57,Car433,9435.0,velox,Japan,27,22,5590.0,98.0,9.14,3.18,3.71,mpfi,112,4,ohcf,2828,52.7,65.6,172.4,97.8,front,fwd,wagon,4.0,std,gas,Very safe,88.0
195,2021-01-07 05:04:07,Car998,13078.0,raven,Japan,24,17,5213.0,107.0,9.0,3.4,3.19,mpfi,132,6,ohcv,3110,55.5,67.0,185.1,108.1,front,fwd,sedan,4.0,std,gas,Safe,161.0
1277,2020-12-07 17:28:54,Car949,16024.0,zenith,France,26,19,5355.0,104.0,8.46,3.39,3.57,mpfi,157,4,l,2925,56.4,68.9,184.8,105.6,front,rwd,sedan,4.0,std,gas,Safe,154.0
950,2020-04-22 13:21:28,Car778,13489.0,raven,Japan,38,38,5101.0,68.0,9.33,3.2,3.18,2bbl,93,4,ohc,1968,53.0,63.8,166.8,94.8,front,fwd,sedan,4.0,std,gas,Safe,
2387,2021-05-27 21:34:53,Car214,18874.0,helix,Japan,22,17,5679.0,141.0,9.46,3.04,3.78,mpfi,88,2,rotor,2713,48.2,66.4,170.0,94.5,front,rwd,hatchback,2.0,std,gas,Extreme risk,
1888,2018-11-07 11:36:16,Car715,7665.0,helix,Japan,30,27,5579.0,81.0,9.18,3.25,3.16,2bbl,91,4,dohc,2114,51.8,64.1,170.6,94.9,front,rwd,hatch back,2.0,std,gas,Moderate risk,161.0
2418,2023-07-05 22:33:59,Car892,10604.0,helios,Japan,29,25,5015.0,107.0,8.93,2.99,3.6,mpfi,116,4,ohcf,2225,56.7,66.2,174.1,96.1,front,rwd,sedan,4.0,std,gas,High risk,98.0
1120,2023-05-14 06:12:28,Car985,29081.0,vortex,Germany,25,18,5152.0,136.0,9.09,3.17,3.65,mpfi,169,6,ohcf,3137,51.4,65.6,171.4,93.7,front,rwd,hardtop,2.0,std,gas,Extreme risk,165.0
2118,2019-02-14 13:07:25,Car772,18522.0,raven,Japan,26,19,5067.0,109.0,8.82,3.29,3.61,mpfi,156,4,ohc,2899,56.0,68.7,178.0,97.6,front,rwd,sedan,4.0,std,gas,Safe,130.0
549,2020-01-26 06:01:37,Car497,8935.0,velox,Japan,30,28,5209.0,87.0,9.5,3.42,3.58,2bbl,138,4,ohc,2340,53.7,66.4,170.0,97.6,front,fwd,sedan,2.0,std,gas,High risk,
156,2021-12-17 15:31:57,Car192,16010.0,nimbus,Sweden,26,17,5068.0,154.0,8.73,3.31,3.67,mpfi,135,4,l,3227,55.8,69.0,189.8,106.7,front,rwd,wagon,4.0,std,gas,Very safe,
419,2019-02-08 09:18:40,Car656,16980.0,kronos,Germany,24,18,4890.0,159.0,8.74,3.36,3.74,mpfi,164,6,ohcv,3370,56.1,70.0,188.4,110.5,front,rwd,sedan,4.0,std,gas,Very safe,124.0
922,2021-05-26 09:46:03,Car739,,helios,Japan,33,26,4506.0,80.0,8.67,2.85,3.56,2bbl,115,4,ohcf,2340,57.6,63.8,157.3,96.3,front,4wd,wagon,4.0,std,gas,Safe,82.0
1697,2018-01-21 19:32:34,Car947,15191.0,raven,Japan,22,15,5253.0,166.0,8.86,3.45,3.02,mpfi,169,6,ohcv,3420,50.4,66.5,187.3,101.0,front,rwd,hatch back,2.0,std,gas,Extreme risk,157.0
2035,2023-04-04 21:07:09,Car679,7378.0,atlas,Japan,27,17,5464.0,139.0,8.22,3.43,3.19,spdi,112,4,ohc,2677,50.8,68.1,166.5,95.6,front,fwd,hatchback,2.0,std,gas,Extreme risk,
2229,2018-10-18 11:41:36,Car632,8433.0,zenith,France,30,31,4580.0,82.0,8.8,3.39,3.6,2bbl,110,4,ohc,2431,56.1,65.4,171.7,97.1,front,fwd,sedan,4.0,std,gas,Safe,92.0
1523,2021-11-08 07:53:30,Car376,6325.0,raven,Japan,47,32,5194.0,62.0,9.33,3.23,2.97,2bbl,99,4,ohc,1968,51.0,63.8,162.6,94.1,front,fwd,hatchback,2.0,std,gas,Moderate risk,152.0
1471,2021-12-03 14:50:04,Car514,6872.0,prism,United States,42,29,5584.0,64.0,9.1,3.35,2.99,2bbl,92,4,ohc,1890,50.1,63.9,156.1,93.3,front,fwd,hatchback,2.0,std,gas,Moderate risk,167.0
553,2021-07-18 14:12:25,Car918,9541.0,raven,Japan,40,30,5266.0,73.0,9.25,3.03,3.16,2bbl,119,4,ohc,2091,52.1,66.0,168.4,94.7,front,fwd,sedan,2.0,std,gas,Moderate risk,
1202,2023-11-29 05:16:05,Car759,9295.0,nexus,Japan,32,27,5370.0,79.0,8.97,3.44,3.09,mpfi,108,4,ohc,2554,51.9,64.1,169.4,95.6,front,fwd,sedan,4.0,std,gas,Moderate risk,122.0
390,2018-08-08 01:28:20,Car469,8752.0,velox,Japan,32,26,4998.0,118.0,8.71,3.42,3.74,mpfi,118,4,ohc,2291,51.7,66.6,175.1,96.7,front,rwd,convertible,2.0,std,gas,Extreme risk,
578,2022-04-02 18:39:36,Car621,29785.0,aegis,Germany,26,19,4863.0,183.0,8.66,3.29,3.65,mpfi,150,6,ohc,2432,55.0,66.4,185.7,106.0,front,rwd,sedan,2.0,std,gas,High risk,125.0
2349,2020-01-13 15:20:12,Car493,9071.0,atlas,Japan,28,27,5315.0,80.0,8.79,3.46,3.06,2bbl,102,4,ohc,2865,51.3,65.9,173.0,95.4,front,fwd,hatchback,2.0,std,gas,Safe,126.0
1997,2020-01-30 17:33:58,Car732,6685.0,velox,Japan,34,27,5273.0,78.0,8.87,3.14,3.21,2bbl,108,4,ohc,2058,54.4,65.6,160.6,96.1,front,fwd,hatchback,2.0,std,gas,Safe,
2473,2019-09-24 03:43:39,Car857,8965.0,raven,Japan,26,20,,123.0,8.65,3.47,3.51,mpfi,118,6,ohc,2299,50.1,66.1,163.0,96.2,front,rwd,hatchback,2.0,std,gas,Safe,167.0
2428,2020-02-26 11:57:13,Car650,19797.0,kronos,Germany,24,24,5168.0,,9.04,3.32,3.73,mpfi,141,8,ohc,3245,55.6,69.1,195.1,110.8,front,rwd,sedan,4.0,std,gas,Moderate risk,122.0
1006,2020-02-26 06:29:14,Car967,6184.0,prism,United States,29,20,5104.0,124.0,8.85,3.4,3.14,2bbl,113,4,ohc,2344,51.6,65.9,162.5,96.6,front,fwd,hatchback,4.0,std,gas,Safe,156.0
1248,2023-12-26 13:05:08,Car524,17130.0,phoenix drive,Italy,26,18,5476.0,105.0,8.99,3.45,,mpfi,102,4,dohc,2916,51.7,68.3,170.2,99.6,front,rwd,hatchback,2.0,std,gas,Extreme risk,164.0
1691,2020-08-16 15:17:03,Car860,7661.0,helix,Japan,29,30,5169.0,73.0,9.18,3.18,3.57,2bbl,103,4,ohc,2172,51.0,64.0,161.6,94.7,front,fwd,hatchback,2.0,std,gas,High risk,121.0
